i_time,local_time,Stand 13_Torque,Stand 14_Torque,Stand 15_Torque,Stand 16_Torque,Stand 17_Torque,Stand 13_LineSpeed,Stand 13_RPM,Stand 14_LineSpeed,Stand 14_RPM,Stand 15_LineSpeed,Stand 15_RPM,Stand 16_LineSpeed,Stand 16_RPM,Stand 17_LineSpeed,Stand 17_RPM,Stand 18_LineSpeed,Stand 18_RPM,Loop_Height Stand 12-13,Loop_Height Stand 13-14,Loop_Height Stand 14-15,Loop_HeightStand 15-16,Loop_Height Stand 16-17,Loop_Height Stand 17-18,Stand 13 downstream looper lifting command,Stand 14 downstream looper lifting command,Stand 15 downstream looper lifting command,Stand 16 downstream looper lifting command,Stand 17 downstream looper lifting command,Ghost Rolling,STAND_13_ACT_ELONGATION,STAND_14_ACT_ELONGATION,STAND_15_ACT_ELONGATION,STAND_16_ACT_ELONGATION,STAND_17_ACT_ELONGATION,STAND_18_ACT_ELONGATION,Stand 16 current,Stand 18 current,Master speed percentage,Stand 13 current,Stand 14 current,Stand 15 current,Stand 17 current
2024-05-28 07:24:33,2024-05-28 12:54:33,15.923809,5.3619046,44.61905,32.885715,40.50476,989.54285,1623.1619,1071.3619,1514.762,1239.5809,1364.6952,1417.5524,1450.2572,1713.3334,1263.0667,2011.1238,1308.2,11.949466,26.072433,21.652748,23.274143,20.519754,19.170855,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,388.53333,631.3714,89,320.27618,338.8762,578.3619,763.7619
2024-05-28 07:24:34,2024-05-28 12:54:34,11.252427,6.563107,42.970875,30.621359,39.37864,998.15533,1637.3107,1066.6019,1508.1844,1233.0582,1357.4563,1415.5437,1448.233,1712.2913,1262.3398,2011.835,1308.3981,104.27898,59.104607,24.94779,21.16218,20.38963,18.60896,f,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,371.04855,629.80585,89,306.4272,397.2039,570.466,751.38837
2024-05-28 07:24:35,2024-05-28 12:54:35,7.6633663,4.3168316,12.712872,19.287128,32.257427,1029.6633,1688.802,1099.495,1554.6337,1263.7524,1391.1683,1424.4851,1457.4159,1719.6931,1267.7426,2012.7722,1309.0891,125.39826,125.86138,125.422134,89.509735,46.561317,16.595488,f,f,f,f,f,f,1.128,1.081,1.152,1.138,1.206,1.172,321.8812,645.31683,89,295.35645,350.0792,364.0792,716.1089
2024-05-28 07:24:36,2024-05-28 12:54:36,1.2115384,0.4903846,6.548077,7.576923,4.8076925,1049.6057,1721.5577,1134.75,1604.4519,1296.4327,1427.2788,1452.8365,1486.3077,1731.2019,1276.2788,2034.4231,1323.1635,125.37781,125.86024,125.42388,126.51342,118.830666,103.28382,f,f,f,f,f,f,1.128,1.081,1.152,1.138,1.206,1.172,259.29807,448.41345,89,214.74039,293.07693,300.15384,464.94232
2024-05-28 07:24:37,2024-05-28 12:54:37,1.0686275,0.38235295,0.8627451,2.7843137,1.4901961,1049.3235,1721.2745,1134.3726,1603.8726,1309.9608,1442.196,1488,1522.3431,1769.402,1304.402,2066.9607,1344.3529,125.38642,125.86219,125.421906,126.51375,118.83259,103.29009,f,f,f,f,f,f,1.128,1.081,1.152,1.138,1.206,1.172,220.49019,446.62744,89,209.99019,288.05884,259.48038,420.32352
2024-05-28 07:24:38,2024-05-28 12:54:38,1.1428572,0.40952381,1.104762,2.9142857,1.8571428,1049.5619,1721.6571,1133.9714,1603.3429,1308.4857,1440.4286,1487.9524,1522.2858,1769.0571,1304.1619,2071.8286,1347.5714,125.39216,125.8613,125.42257,126.51888,118.83036,103.29362,f,f,f,f,f,f,1.128,1.081,1.152,1.138,1.206,1.172,219.90475,420.0476,89,212.65715,288.58096,257.32382,421.90475
2024-05-28 07:24:39,2024-05-28 12:54:39,1.9805825,0.407767,1.0970874,2.9514563,1.8834951,1049.3495,1721.1359,1134.1844,1603.6117,1307.7281,1439.7379,1487.8932,1522.3398,1768.8835,1304.0874,2070.3496,1346.6117,88.41001,125.86052,125.42277,126.51827,118.83816,103.290665,f,f,f,f,f,f,1.128,1.081,1.152,1.138,1.206,1.172,219.50485,419.62137,89,220.08737,288.70874,258.4369,424.29126
2024-05-28 07:24:40,2024-05-28 12:54:40,14.594059,1.8019803,9.712872,2.980198,1.8613862,1013.29706,1661.9901,1111.198,1571.3069,1293.099,1423.6238,1487.8812,1522.3268,1769.0198,1304.2574,2069.9307,1346.2476,21.484745,27.21043,60.476906,105.29151,118.83188,103.28807,t,t,t,f,f,f,1.128,1.081,1.152,1.138,1.206,1.172,219.8812,418.9604,89,359.8614,354.42575,331.9901,417.54456
2024-05-28 07:24:41,2024-05-28 12:54:41,17.759615,6,43.96154,32.33654,27.596153,1006.58655,1651.1154,1088.7788,1539.5385,1249.4423,1375.4519,1439.5962,1472.875,1742.9519,1284.9423,2047.9904,1332.0481,28.111198,25.766792,21.584724,15.42798,29.284842,46.1221,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,397.95193,510.10577,89,354.06732,362.76923,572.1058,657.03845
2024-05-28 07:24:42,2024-05-28 12:54:42,18.333334,6.5,46.382355,34.411766,42.57843,997.86273,1636.6765,1078.9803,1525.6569,1242.2941,1367.6274,1421.4902,1454.2843,1716.7354,1265.5785,2013.2843,1309.4215,27.75857,25.012703,22.640066,23.336227,21.10011,24.248524,t,t,t,t,t,f,1.128,1.081,1.152,1.1387647,1.2064706,1.1723236,400.7549,687.1961,89,345.85294,348.17648,600.549,795.9902
2024-05-28 07:24:43,2024-05-28 12:54:43,18.866667,6.8761907,47.32381,35.095238,42.70476,1001.7048,1642.9905,1082.6952,1530.7715,1247.1523,1373.0762,1424.7238,1457.6095,1720.6381,1268.4857,2019.3524,1313.3619,27.436346,24.530651,21.363436,22.945349,20.540373,20.492023,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.207,1.1737143,406.2,675.3905,89,345.84763,344.10477,609.9048,796.7143
2024-05-28 07:24:44,2024-05-28 12:54:44,17.902912,6.23301,46.330097,34.572815,42.436893,1003.0777,1645.2427,1084.699,1533.7281,1249.6796,1375.6311,1425.4369,1458.3689,1720.767,1268.6213,2019.165,1313.2815,27.075886,23.916586,20.328604,22.439304,19.831842,18.446602,t,t,t,t,t,f,1.128,1.081,1.152,1.1394564,1.207,1.174,400.74756,655.4951,89,338.95145,331.9709,595.75726,789.8641
2024-05-28 07:24:45,2024-05-28 12:54:45,17.148516,5.3465347,45.33663,33.960396,41.752476,1004.9604,1648.4554,1086.7822,1536.604,1251.9307,1378.3069,1426.703,1459.703,1721.9406,1269.5149,2021.2772,1314.5544,26.67475,23.575512,19.492626,21.394909,18.813972,17.61398,t,t,t,t,t,f,1.128,1.081,1.152,1.14,1.207,1.174,396.75247,649.2772,89,318.62375,314.55444,586.34656,777.7129
2024-05-28 07:24:46,2024-05-28 12:54:46,16.60577,4.9038463,44.76923,34.076923,41.971153,1005.5961,1649.5193,1087.75,1538.0962,1252.5288,1378.8654,1427.4135,1460.4038,1722.7404,1270.0096,2021.8654,1315.0385,26.473574,23.191223,18.781872,20.555239,18.097738,16.991657,t,t,t,t,t,f,1.128,1.081,1.152,1.14,1.207,1.174,397.58655,648.3942,89,317.79807,311.65384,581.6442,782.9711
2024-05-28 07:24:47,2024-05-28 12:54:47,16.32353,4.6568627,43.77451,33.411766,41.67647,1006.549,1651.0294,1088.4509,1539.098,1254.2745,1380.8529,1428.5491,1461.5197,1723.8334,1270.8137,2022.5392,1315.4314,26.239029,22.941729,18.300837,19.784708,17.704004,16.551853,t,t,t,t,t,f,1.128,1.081,1.152,1.14,1.207,1.174,392.64706,643.4216,89,312.61765,313.63727,567.3333,778.7647
2024-05-28 07:24:48,2024-05-28 12:54:48,16.190475,4.4761906,42.961906,33.4,41.114285,1007.8762,1653.2667,1089.5428,1540.6,1256.1238,1382.8381,1429.6095,1462.5428,1724.762,1271.5143,2023.0667,1315.7238,26.289343,22.850168,18.079521,19.46104,17.577997,16.342855,t,t,t,t,t,f,1.128,1.081,1.152,1.1392858,1.207,1.1734953,390.84763,638.2857,89,310.49524,313.5238,562.30475,770.0381
2024-05-28 07:24:49,2024-05-28 12:54:49,16.097088,4.5825243,42.7767,33.281555,40.68932,1008.75726,1654.7864,1090.5729,1542.0098,1256.6699,1383.4951,1430.6117,1463.6602,1725.5923,1272.0874,2023.2719,1315.8738,26.163662,22.912622,18.14733,19.453444,17.561216,16.417124,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.207,1.173,391.88348,633.1456,89,315.4369,318.6699,562.2233,769.8544
2024-05-28 07:24:50,2024-05-28 12:54:50,15.950495,4.4257426,43.346535,33.554455,41.366337,1009.25745,1655.4159,1090.5347,1541.8713,1256.6832,1383.4258,1430.604,1463.6732,1725.495,1272.0792,2023.0297,1315.7327,26.100357,22.754707,18.016756,19.573126,17.65487,16.58881,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.2068911,1.173,394.46533,638.7624,89,318.19803,317.0891,566.1782,771.1386
2024-05-28 07:24:51,2024-05-28 12:54:51,15.759615,4.125,42.89423,33.067307,40.865383,1009.6442,1656.1346,1091.0193,1542.5769,1257.25,1384.0193,1430.9615,1463.9615,1725.6635,1272.1731,2022.8943,1315.5962,26.152014,22.82584,17.996235,19.473154,17.679613,16.548424,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.206,1.173,389.72116,636.4231,89,311.52884,316.70193,562.8558,769.8269
2024-05-28 07:24:52,2024-05-28 12:54:52,15.941176,4.3431373,43.519608,33.382355,41.127453,1010.12744,1656.7745,1091.2843,1543.0294,1257.3137,1384.1372,1431.2549,1464.2843,1726.0686,1272.4803,2023.3137,1315.9215,26.199547,22.82132,18.097628,19.613106,17.764317,16.697613,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.206,1.1727353,391.2647,634.89215,89,319.70587,316.5,570.53925,774.05884
2024-05-28 07:24:53,2024-05-28 12:54:53,16.171429,4.4952383,43.15238,33.285713,41.085712,1009.8095,1656.3619,1091.8286,1543.6857,1257.4762,1384.2762,1431.1904,1464.2095,1725.7333,1272.381,2022.9429,1315.6285,26.312147,23.014889,18.111221,19.722082,17.798271,16.811703,t,t,t,t,t,f,1.128,1.081,1.152,1.1381143,1.206,1.172,390.20953,636.6,89,315.8,312.3143,568.97144,774.34283
2024-05-28 07:24:54,2024-05-28 12:54:54,15.883495,4.699029,43.873787,33.796116,41.32039,1009.79614,1656.3301,1091.3593,1543.1456,1257.3495,1384.2913,1431.1456,1464.165,1725.6117,1272.1165,2022.932,1315.6407,26.11558,22.926569,18.268993,19.98801,17.868305,17.050413,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,394.73785,637.18445,89,315.2136,315.3398,574.5243,773.4369
2024-05-28 07:24:55,2024-05-28 12:54:55,16.20792,4.267327,43.17822,33.09901,41.267326,1010.0198,1656.5446,1091.7426,1543.703,1257.6436,1384.5544,1431.2476,1464.2476,1725.7327,1272.198,2022.8416,1315.5446,26.220785,22.963045,18.120335,19.825636,17.889095,17.06024,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,390,640.0396,89,313.54456,314.8614,565.20795,773.1386
2024-05-28 07:24:56,2024-05-28 12:54:56,15.942307,4.4326925,43.576923,33.35577,41.057693,1010.1539,1656.7981,1091.5865,1543.5481,1257.3269,1384.2404,1431.1923,1464.2115,1725.7212,1272.0769,2023.0673,1315.7307,26.223705,22.9805,18.250673,19.972895,17.96141,16.995365,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,391.76923,637.6923,89,312.6346,310.85577,572.83655,773.8077
2024-05-28 07:24:57,2024-05-28 12:54:57,16.37255,4.54902,43.2549,33.14706,40.92157,1009.84314,1656.5294,1091.3726,1543.0785,1257.2941,1384.2157,1431.2059,1464.2354,1725.7354,1272.1863,2022.9215,1315.6274,26.464186,23.073462,18.257233,19.987366,18.048792,17.130167,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,390.5098,637.5686,89,315.67648,313.09805,563.89215,771.05884
2024-05-28 07:24:58,2024-05-28 12:54:58,16.066668,4.285714,43.971428,33.37143,41.028572,1009.9524,1656.5905,1091.5143,1543.3334,1257.381,1384.238,1431.0857,1464.0857,1725.4476,1271.9238,2022.8096,1315.5809,26.202526,23.092422,18.47113,20.250048,18.105043,17.238783,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,391.86667,635.5619,89,310.09525,308.99048,572.79047,769.59045
2024-05-28 07:24:59,2024-05-28 12:54:59,16.019417,4.4660196,43.2233,33.116505,41.475727,1009.70874,1656.4175,1091.0874,1542.8058,1257.6117,1384.5631,1431.0194,1464.0194,1725.2913,1271.9806,2022.5631,1315.5339,26.299452,23.044716,18.337158,20.241348,18.243326,17.477598,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,390.86407,642.15533,89,313.7864,308.4272,566,776.79614
2024-05-28 07:25:00,2024-05-28 12:55:00,16.079208,4.633663,43.396038,32.940594,41.049503,1009.7525,1656.3168,1091.0396,1542.7524,1256.9802,1383.8514,1430.6337,1463.6931,1724.8119,1271.5941,2022.4554,1315.4159,26.188187,23.024683,18.408365,20.230978,18.192595,17.258259,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,387.17822,637.40594,89,315.58417,312.099,569.4752,772.74255
2024-05-28 07:25:01,2024-05-28 12:55:01,16.038462,4.5288463,43.096153,32.701923,41.067307,1009.6827,1656.3269,1090.8269,1542.4135,1256.9904,1383.8654,1430.75,1463.8269,1724.9327,1271.7693,2022.3462,1315.2981,26.352694,23.07584,18.35503,20.270004,18.218582,17.420527,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,386.25,636.4231,89,309.19232,310.43268,565.3461,766.1827
2024-05-28 07:25:02,2024-05-28 12:55:02,15.960784,4.392157,43.10784,32.784313,40.480392,1009.36273,1655.4803,1090.7941,1542.0491,1256.9509,1383.7255,1430.1177,1463.2157,1724.4117,1271.2059,2021.4706,1314.7843,26.136854,23.164595,18.478815,20.29109,18.25147,17.451216,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,386.2353,634.53925,89,310.38235,310.01962,564.63727,764.6667
2024-05-28 07:25:03,2024-05-28 12:55:03,15.990477,4.3428574,42.75238,32.87619,40.685715,1009.45715,1655.7238,1090.8953,1542.2953,1256.8477,1383.6666,1430.0667,1463.1143,1724.1047,1271.0667,2021.3619,1314.6952,26.214966,23.049496,18.334732,20.352571,18.322802,17.696384,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,388.6476,633.54285,89,308.37143,306.67618,561.21906,763.9048
2024-05-28 07:25:04,2024-05-28 12:55:04,16.07767,4.3883495,42.796116,32.4466,40.203884,1008.5243,1654.1844,1089.8835,1541.1068,1255.7864,1382.4175,1429.0292,1461.9806,1722.767,1270.2039,2020.1165,1313.8252,26.16234,23.125668,18.424063,20.32371,18.23743,17.593168,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,385.18448,631.0582,89,309.9806,309.4466,562.37866,762.0291
2024-05-28 07:25:05,2024-05-28 12:55:05,15.742575,4.267327,42.811882,32.41584,40.603962,1008.59406,1654.297,1090.0792,1541.3564,1255.8514,1382.604,1429.2178,1462.198,1722.7722,1270.1387,2019.9109,1313.7822,26.196,23.095802,18.44409,20.553923,18.285397,17.83371,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,384.28714,633.20795,89,311.0891,310.39603,565.1089,768.198
2024-05-28 07:25:06,2024-05-28 12:55:06,15.855769,4.5096154,42.442307,31.942308,40.048077,1007.75964,1652.9712,1088.625,1539.2596,1254.7693,1381.4231,1427.9038,1460.8365,1721.5865,1269.1346,2018.2596,1312.6154,26.154892,23.199892,18.524475,20.465668,18.294235,17.813715,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,382.01923,630.1058,89,308.5,309.97116,559.3461,754.99036
2024-05-28 07:25:07,2024-05-28 12:55:07,15.95098,4.470588,42.568626,32.656864,40.117645,1007.5294,1652.696,1088.9608,1539.6177,1254.8137,1381.3431,1427.6569,1460.6569,1721.2059,1268.8922,2017.9314,1312.402,26.20088,23.258768,18.55286,20.809578,18.623955,18.091896,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,385.14706,631,89,306.63727,310.43137,559.9216,756.4314
2024-05-28 07:25:08,2024-05-28 12:55:08,16.257143,4.2761903,42.17143,31.885714,39.57143,1006.82855,1651.3334,1088.219,1538.7524,1253.5809,1380.0571,1426.6857,1459.6666,1720.1904,1268.2095,2016.7524,1311.6571,26.567411,23.516565,18.743124,21.03803,18.721607,18.366953,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,380.33334,627.0095,89,310.32382,309.72382,555.5333,752.2476
2024-05-28 07:25:09,2024-05-28 12:55:09,16.621359,4.76699,42.796116,32,39.54369,1005.84467,1649.7379,1086.3593,1536.1165,1252.1554,1378.5145,1425.2913,1458.2039,1718.5825,1266.7961,2015.1165,1310.5631,27.279837,24.102009,19.635006,21.991268,19.41991,18.835886,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,380.233,624.0194,89,320.7767,314.4369,562.9418,752.19415
2024-05-28 07:25:10,2024-05-28 12:55:10,16.821783,4.7029705,43.51485,32.27723,39.89109,1001.26733,1642.3466,1082.1881,1530.2079,1247.5941,1373.4752,1422.3762,1455.2871,1716.0396,1265.1089,2013.2574,1309.4159,27.700949,24.86515,20.714254,23.374044,20.56256,19.567934,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,381.2376,628.9604,89,319.8119,340.14853,564.83167,758.9505
2024-05-28 07:25:11,2024-05-28 12:55:11,17.201923,5.5673075,43.76923,32.451923,40.115383,996.3173,1634.0481,1077.0865,1522.8462,1243.0865,1368.5,1418.9423,1451.6635,1713.5193,1263.1538,2010.9615,1308.0096,28.070381,25.184181,21.259548,24.061434,21.221882,19.703892,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,383.70193,628.0673,89,325.30768,332.875,565.63464,754.75964
2024-05-28 07:25:12,2024-05-28 12:55:12,17.715687,5.509804,44.088234,32.441177,40.04902,993.3137,1629.2255,1074.2745,1518.9608,1240.6569,1365.8628,1417.2646,1449.9608,1712.5197,1262.5098,2010.1863,1307.402,28.172068,25.434687,21.467161,23.934464,21.19899,19.539804,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,385.11765,628.7451,89,335.58823,335.02942,573.7647,754.03925
2024-05-28 07:25:13,2024-05-28 12:55:13,17.72381,5.4666667,44.17143,32.590477,40.314285,991.86664,1626.8286,1073.1143,1517.1047,1239.8096,1364.781,1416.8572,1449.5905,1712.3048,1262.4191,2009.9048,1307.2953,28.294655,25.351845,21.362904,23.68501,20.943956,19.389328,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,386.4762,628.11426,89,340,340.2857,575.69525,757.41907
2024-05-28 07:25:14,2024-05-28 12:55:14,17.582523,6.0194173,44.048542,32.388348,40.08738,990.63104,1624.835,1071.1942,1514.6019,1239.0486,1364.0486,1416.3398,1448.9126,1711.6019,1261.835,2009.1262,1306.767,28.761377,25.424585,21.367914,23.239458,20.56599,19.280851,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,383.28156,628.79614,89,335.2136,339.25244,578.18445,756.1359
2024-05-28 07:25:15,2024-05-28 12:55:15,17.029703,6.079208,44.059406,32.851486,40.623764,986.8911,1618.7921,1069.505,1512.0891,1237.5347,1362.2871,1415.4752,1448.2377,1711.1584,1261.4456,2008.4554,1306.2871,13.064458,22.689444,21.979368,23.381487,20.65536,19.200285,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,387.49506,630.3366,89,335.7624,335.68317,575.7624,761.58417
2024-05-28 07:25:16,2024-05-28 12:55:16,7.5673075,6.6826925,45.817307,32.576923,40.23077,1001.7308,1643.0481,1069.5288,1512.2404,1232.9135,1357.2693,1413.5193,1446.2885,1710.0481,1260.6731,2008.6443,1306.3654,125.40685,80.501625,45.84104,16.491737,16.642168,15.360981,f,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,387.89423,623.9711,89,285.96155,404.51923,590.1539,756.3173
2024-05-28 07:25:17,2024-05-28 12:55:17,7.95098,4.2843137,1.4607843,12.039216,23.852942,1036.2646,1699.5883,1106.1863,1564.196,1266,1393.7354,1425.4117,1458.3431,1719.696,1267.8137,2015.1863,1310.6765,125.392555,125.84811,125.41944,114.20766,69.164955,36.601933,f,f,f,f,f,f,1.128,1.081,1.152,1.138,1.206,1.172,284.17648,611.87256,89,303.66666,355.37256,284.37256,654.598
2024-05-28 07:25:18,2024-05-28 12:55:18,1.0190476,0.51428574,6.428571,7.5047617,5.009524,1048.5714,1719.981,1133.9619,1603.219,1303.1904,1434.6666,1461.3715,1495.1238,1736.4762,1280.2,2032.7142,1322.0476,125.37661,125.85352,125.417244,126.51658,118.82961,103.28789,f,f,f,f,f,f,1.128,1.081,1.152,1.138,1.206,1.172,258.1905,448.3143,89,213.6762,294,294.67618,459.6476
2024-05-28 07:25:19,2024-05-28 12:55:19,1.1359223,0.5825243,0.9611651,2.961165,1.7572815,1048.4855,1719.8641,1133.5437,1602.767,1308.2427,1440.3301,1486.1456,1520.3883,1766.097,1301.9708,2070.8738,1346.8252,125.38987,125.85232,125.42005,126.5115,118.83226,103.29114,f,f,f,f,f,f,1.128,1.081,1.152,1.138,1.206,1.172,221.03883,417.81552,89,212.08737,286.2136,257.63107,421.58252
2024-05-28 07:25:20,2024-05-28 12:55:20,1.1584158,0.1980198,1.0594059,2.920792,1.7623762,1048.3762,1719.5841,1134.1683,1603.6238,1306.9307,1438.8119,1486.1287,1520.4159,1766.0891,1302.0099,2068.307,1345.2079,125.387215,125.85274,125.42242,126.51764,118.82953,103.285446,f,f,f,f,f,f,1.128,1.081,1.152,1.138,1.206,1.172,220.72278,420.8119,89,210.8812,286.72278,257.51486,422.66336
2024-05-28 07:25:21,2024-05-28 12:55:21,2.2884614,0.5192308,1.1634616,2.9807692,1.8173077,1047.3269,1717.8557,1133.9038,1603.3654,1306.4423,1438.2307,1486.0865,1520.3846,1766.0481,1302.0096,2067.2693,1344.4807,76.94427,125.795235,125.422806,126.521164,118.83524,103.29123,f,f,f,f,f,f,1.128,1.081,1.152,1.138,1.206,1.172,219.74039,420.72116,89,240.71153,288.1346,257.28845,423.79807
2024-05-28 07:25:22,2024-05-28 12:55:22,15.754902,2.6862745,13.441176,6.2647057,1.9313725,1009.12744,1655.1765,1106.5883,1564.6765,1287.0294,1416.8726,1484.598,1518.8235,1766.0883,1301.9412,2066.745,1344.304,23.935175,18.66639,51.397503,91.1712,118.83699,103.29175,t,t,t,f,f,f,1.128,1.081,1.152,1.138,1.206,1.172,248.9804,419.86273,89,356.5392,367.5,352.14706,418.86273
2024-05-28 07:25:23,2024-05-28 12:55:23,18.457144,6.3523808,43.914288,32.92381,30.657143,1004.4762,1647.6476,1085.7524,1535.019,1247.5048,1373.3239,1432.0952,1465.1714,1734.5238,1278.6761,2039.0857,1326.2572,27.997408,25.588732,22.640825,17.167912,21.884142,38.204014,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.172,394.78094,535.73334,89,363.0762,361.3619,570.9429,685.4857
2024-05-28 07:25:24,2024-05-28 12:55:24,19.184465,7.0194173,47.417477,35.63107,43.708736,997.1262,1635.4757,1078.6602,1525.0388,1240.5729,1365.7379,1419.4563,1452.2136,1714,1263.6213,2010.8641,1307.8446,27.663958,24.878162,22.371376,23.31322,21.27476,23.70125,t,t,t,t,t,f,1.128,1.081,1.152,1.1384563,1.206,1.1724564,411.29126,689.79614,89,353.4272,344.60193,609.0388,804.93207
2024-05-28 07:25:25,2024-05-28 12:55:25,18.613861,6.5643563,47.267326,35.07921,42.465347,1001.2871,1642.495,1082.4554,1530.396,1246.7921,1372.6633,1423.5248,1456.4653,1718.4851,1266.9208,2016.9208,1311.7722,27.17586,24.272207,21.08648,22.886303,20.523348,19.934868,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.2063267,1.1739901,407.54456,668.9505,89,346.85147,344.38614,602.802,791.65344
2024-05-28 07:25:26,2024-05-28 12:55:26,17.866667,5.7904763,46.266666,34.84762,42.361904,1003.17145,1645.5905,1085.1428,1534.381,1249.0952,1375.0952,1424.6,1457.5048,1719.219,1267.4191,2017.5143,1312.1333,26.862585,23.672703,20.024242,22.217194,19.869244,18.33643,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.207,1.174,403.2,656.0476,89,331.6476,322.61905,594.8095,792.5619
2024-05-28 07:25:27,2024-05-28 12:55:27,17,5.2038836,45.485435,34.15534,41.737865,1004.81555,1648.1844,1086.4077,1536.0776,1251.3301,1377.6019,1425.9418,1458.903,1720.6407,1268.5631,2019.6893,1313.6117,26.473814,23.304253,19.15921,21.103537,18.741388,17.469177,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.207,1.174,398.11652,647.26215,89,319.62137,313.96115,588.6505,778.3981
2024-05-28 07:25:28,2024-05-28 12:55:28,16.405941,4.544554,44.41584,34.019802,42.07921,1005.41583,1649.1683,1087.0693,1537.0693,1252.6832,1379.0693,1426.7623,1459.7327,1721.1683,1268.9703,2020.0693,1313.8317,26.254732,22.932087,18.455446,20.166655,18.187366,16.763687,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.207,1.174,394.29703,649.099,89,313.9208,314.43564,573.0891,781.8119
2024-05-28 07:25:29,2024-05-28 12:55:29,15.932693,4.75,43.39423,33.471153,41.576923,1006.8173,1651.3462,1088.4423,1538.9135,1254.0288,1380.5,1428.1154,1461.0577,1722.5193,1269.9135,2021.0096,1314.4615,26.074568,22.738083,18.12157,19.632936,17.81772,16.398516,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.207,1.174,393,642.5961,89,311.98077,317.55768,572.33655,777.71155
2024-05-28 07:25:30,2024-05-28 12:55:30,15.90196,4.6666665,42.843136,33.519608,40.882355,1008.2451,1653.8823,1089.7157,1540.696,1255.4314,1382.0098,1429.1274,1462.1177,1723.8529,1270.8726,2021.9117,1315.0098,26.212618,22.736261,17.926231,19.429134,17.737396,16.342546,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.2067844,1.1735392,393.64706,635.64703,89,317.4608,317.61765,561.17645,765.9706
2024-05-28 07:25:31,2024-05-28 12:55:31,16.2,4.409524,43.44762,33.790478,40.790478,1009.3143,1655.4381,1090.7715,1542.4476,1256.4,1383.1238,1430.1904,1463.219,1724.9905,1271.7238,2022.4095,1315.381,26.028894,22.783636,18.048885,19.448257,17.775389,16.293287,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.206,1.173,397.48572,631.1238,89,314.54285,318.9524,570.3905,767.9238
2024-05-28 07:25:32,2024-05-28 12:55:32,16.106796,4.1262136,42.951458,33.91262,41.36893,1009.5728,1655.9514,1090.5243,1542,1256.5729,1383.2913,1430.1748,1463.2719,1724.7185,1271.4757,2021.8932,1315.0292,26.08969,22.686722,17.88363,19.510782,17.868818,16.58112,t,t,t,t,t,f,1.128,1.081,1.152,1.1388932,1.206,1.173,395.69904,637.1359,89,314.19418,314.61166,560.18445,774.5534
2024-05-28 07:25:33,2024-05-28 12:55:33,16.326733,4.4356437,43.27723,33.58416,40.762375,1009.88116,1656.3564,1091.3762,1543.1089,1256.9406,1383.7822,1430.2574,1463.2772,1724.7426,1271.5149,2021.7327,1314.9109,26.132416,22.841166,17.980476,19.570734,17.832108,16.571156,t,t,t,t,t,f,1.128,1.081,1.152,1.138,1.206,1.173,393.0693,632.3861,89,314.52475,318.7624,567.9901,772.0099
